"Date of Download: 2025-02-26_19:14:50"
"Search Parameters: Data Level:all  Trait List:  Trial List:10564,11378,10124,10114,10470,11522,18788  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Red spider mite severity|at harvesting|COMP:0000377","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","dry matter content percentage|CO_334:0000092","dry matter content percentage|month 11|mashed raw root|COMP:0000238","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","time of boiling estimation minute|month 10|boiled root|COMP:0000190","time of boiling estimation minute|month 11|boiled root|COMP:0000191","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242406","ECU183","","plot","4243582","202106DVGN1_ciat_rep1_ECU183_65","1","1","65","7","5","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242364","ECU21","","plot","4243464","202106DVGN1_ciat_rep1_ECU21_203","1","1","203","21","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242366","ECU23","","plot","4243611","202106DVGN1_ciat_rep1_ECU23_33","1","1","33","4","8","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242373","ECU33","","plot","4243561","202106DVGN1_ciat_rep1_ECU33_25","1","1","25","3","5","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","54038","ECU82","","plot","4243660","202106DVGN1_ciat_rep1_ECU82_143","1","1","143","15","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","2166590","GUA24","","plot","4243504","202106DVGN1_ciat_rep1_GUA24_78","1","1","78","8","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223161","GUA25","","plot","4243493","202106DVGN1_ciat_rep1_GUA25_270","1","1","270","27","10","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242432","GUA43","","plot","4243499","202106DVGN1_ciat_rep1_GUA43_59","1","1","59","6","2","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242434","GUA44","","plot","4243537","202106DVGN1_ciat_rep1_GUA44_60","1","1","60","6","1","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242438","GUA62","","plot","4243541","202106DVGN1_ciat_rep1_GUA62_108","1","1","108","11","8","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","8","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","54044","GUA6","","plot","4243551","202106DVGN1_ciat_rep1_GUA6_239","1","1","239","24","2","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223162","GUA66","","plot","4243513","202106DVGN1_ciat_rep1_GUA66_36","1","1","36","4","5","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","427674","IND102","","plot","4243718","202106DVGN1_ciat_rep1_IND102_169","1","1","169","17","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223163","IND104","","plot","4243622","202106DVGN1_ciat_rep1_IND104_252","1","1","252","26","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","8","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223164","IND125","","plot","4243707","202106DVGN1_ciat_rep1_IND125_234","1","1","234","24","7","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223165","IND127","","plot","4243553","202106DVGN1_ciat_rep1_IND127_112","1","1","112","12","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","2248816","IND129","","plot","4243536","202106DVGN1_ciat_rep1_IND129_113","1","1","113","12","8","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","2166591","IND135","","plot","4243586","202106DVGN1_ciat_rep1_IND135_114","1","1","114","12","7","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","275049","IND16","","plot","4243662","202106DVGN1_ciat_rep1_IND16_238","1","1","238","24","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223166","IND17","","plot","4243652","202106DVGN1_ciat_rep1_IND17_173","1","1","173","18","8","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","427673","IND21","","plot","4243625","202106DVGN1_ciat_rep1_IND21_259","1","1","259","26","2","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242458","IND27","","plot","4243712","202106DVGN1_ciat_rep1_IND27_172","1","1","172","18","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","275055","IND29","","plot","4243679","202106DVGN1_ciat_rep1_IND29_171","1","1","171","18","10","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","140434","IND39","","plot","4243524","202106DVGN1_ciat_rep1_IND39_248","1","1","248","25","8","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223167","IND90","","plot","4243657","202106DVGN1_ciat_rep1_IND90_170","1","1","170","17","10","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","4223168","IND91","","plot","4243476","202106DVGN1_ciat_rep1_IND91_235","1","1","235","24","6","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","9","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242466","MAL13","","plot","4243635","202106DVGN1_ciat_rep1_MAL13_175","1","1","175","18","6","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242463","MAL2","","plot","4243560","202106DVGN1_ciat_rep1_MAL2_250","1","1","250","25","10","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","221568","MAL3","","plot","4243505","202106DVGN1_ciat_rep1_MAL3_249","1","1","249","25","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242481","MAL59","","plot","4243592","202106DVGN1_ciat_rep1_MAL59_177","1","1","177","18","4","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242483","MAL60","","plot","4243664","202106DVGN1_ciat_rep1_MAL60_179","1","1","179","18","2","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","8","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242490","MEX2","","plot","4243637","202106DVGN1_ciat_rep1_MEX2_198","1","1","198","20","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","54047","MEX36","","plot","4243520","202106DVGN1_ciat_rep1_MEX36_137","1","1","137","14","4","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242500","MEX43","","plot","4243672","202106DVGN1_ciat_rep1_MEX43_274","1","1","274","28","7","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242492","MEX6","","plot","4243694","202106DVGN1_ciat_rep1_MEX6_123","1","1","123","13","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242514","MEX83","","plot","4243626","202106DVGN1_ciat_rep1_MEX83_135","1","1","135","14","6","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","7","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242516","MEX86","","plot","4243485","202106DVGN1_ciat_rep1_MEX86_38","1","1","38","4","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242521","MEX96","","plot","4243733","202106DVGN1_ciat_rep1_MEX96_138","1","1","138","14","3","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10124","202106DVGN1_ciat","202106DVGN1_ciat","Augmented","2.4","4","","no","no","2021-March-18","","41","CIAT. Valle, Colombia","242524","NGA1","","plot","4243648","202106DVGN1_ciat_rep1_NGA1_69","1","1","69","7","9","test","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","10","","","","","","",""," (Operator: lizbethpino, Time: )"
